featureid	rab.all	rab.win.1.negative	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	-0.480151961530267	-1.76636525618428	4.76720014442385	6.21621483302001	5.49510142694416	0.992909560955468	0.145507869146137	0.00177716837903032	0.00650619113551691	0.000381701085984739	0.00164674577567145
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	3.85469889237215	-0.35478423908324	11.5426989018929	10.6619164781705	8.16717318230242	1.1243127203061	0.0995122837445558	7.25355606520635e-05	0.000370347915916412	1.0249190421621e-05	6.96649485292406e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	5.16035031606007	6.6620375074868	-0.282932995685443	-6.39934590305921	4.94494528215992	-1.13309601221782	0.137695373125035	0.000132836181257881	0.00070694588847239	5.13125107218807e-05	0.000290895142820682
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	6.70972102154804	8.46226303792021	-0.177823567942816	-8.26220697176476	4.08320495273438	-1.87477818547344	0.0410158568388802	1.54754881955404e-06	1.16466630466919e-05	2.3009542404724e-08	1.19668637787577e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	1.62255331824154	-0.73469342738702	11.6457535943519	11.3451829303815	7.57919570834631	1.18592273813555	0.113170808135742	0.000116156081806693	0.000508086130272	1.04002710335094e-05	7.31709116380695e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	8.31590001162916	8.93708815039837	3.02822436881055	-5.62872907642873	6.06339540198837	-0.873890052339485	0.166829315823031	0.00241325664263447	0.0098146716536312	0.000245586844421574	0.00119452450843658
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	11.5188079850678	11.8979073136651	8.62752718969075	-3.18188704970417	5.16296230128515	-0.542109851449395	0.243902466561742	0.0105896692845671	0.0359497772714721	0.00452865981193598	0.0166588919324453
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	6.31974136749548	7.8479845864974	-0.109353527180025	-7.47006560056942	4.98839200794397	-1.24430848170263	0.142439082435443	0.000134518419512732	0.000717664924268116	5.62768954109371e-05	0.000323750440717531
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	1.52418778305625	-0.972234650901766	10.2032975305583	10.6744713541897	6.76477857141829	1.25334961920241	0.111328203053842	5.77368888727761e-05	0.000299430838705729	1.42930730198663e-05	9.52511449756758e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	8.15621839733334	9.26383859329981	0.0819720479246531	-9.01272416259986	4.96198528056929	-1.56437073770869	0.091707414269723	9.20978864523759e-06	6.76336723986577e-05	1.5807964016609e-06	1.75458004438262e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	2.63477574780302	6.15782500558158	-0.661225315447727	-5.76549069103907	5.84113590876933	-0.880613978025878	0.189268332838061	0.00161611409557628	0.00614516195972491	0.000821165641243002	0.00344208765218064
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	10.7712043620012	11.9265000077638	6.88852634583026	-4.77295670232173	4.38838502552326	-0.983216055520017	0.161951268901876	0.00071423642551972	0.00314355058958433	0.000213767688295729	0.00106005790670367
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	3.94389163750513	6.44971592385944	-0.497727770137475	-6.57551464718269	4.37890664111287	-1.39693786233279	0.0888672883824851	1.68740477890987e-05	0.000113684194283875	3.16710543190089e-06	2.82789878899778e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	4.6930067547661	6.36072670948005	-0.579454490669834	-6.76290940148004	4.60636191058734	-1.19279083600873	0.125976629990674	9.68188141734174e-05	0.000522679420163963	3.25686527170907e-05	0.000197636411536881
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	9.64404997548725	11.5728024854159	1.02153416423313	-9.9578415267761	5.36076864820027	-1.60133899665461	0.0722657517577297	1.57778234797196e-06	1.40627782827005e-05	2.46101809286238e-07	5.42874132872731e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	6.7796652480553	8.87449052943006	-0.218186918038529	-9.04789229013829	5.28382355545814	-1.49173013641999	0.0947266563974041	6.95474088131101e-06	5.0340263152938e-05	3.67591543821696e-06	3.20369934196572e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-0.58375834989063	-1.79481969961547	3.86741411142232	5.0911791236376	5.04061024029219	0.923323617262657	0.16308598654333	0.00442197427806401	0.012914757193548	0.000716557800042841	0.00294193216832193
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	-0.0885542421434762	-1.31744085322735	6.43436161244388	6.28725081555278	6.25140698713919	0.905981538192605	0.184390285516546	0.00547589895895904	0.0151462483461939	0.00241658806007241	0.00804485808691246
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	2.05004340872661	0.469731632539434	6.41626163549822	4.85747869360478	6.71608631065743	0.675298230767072	0.22265628183676	0.0171819264287202	0.0463464045619483	0.00508627084047958	0.0174283136304133
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	1.45413262194882	-0.901324411491935	11.1908097281962	11.1672105457355	7.30818179406218	1.22520540636357	0.116211011742839	0.000127589462821305	0.000566539063686545	1.4501122246162e-05	9.72288953849627e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	-1.12585919963524	-2.19100726208891	5.84121751591431	7.40031583360065	7.46922905304148	0.884173019786554	0.206829303729323	0.00476572986904005	0.0150524736044815	0.00761602230161328	0.0208900221761416
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	7.29785155889408	9.31317330498192	0.56744176544656	-8.0833675455905	5.51560747131492	-1.34373922741304	0.0614635653797523	1.63950945862143e-05	0.000107693750848853	3.11482563906809e-07	6.17919692733461e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	2.204533879685	-0.412647744086513	14.0692430907347	13.7191628287206	6.41127110976704	1.67788518710656	0.0732423124135955	4.59890945753978e-07	4.60135920396538e-06	5.86238762432881e-07	8.67074266099819e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	9.39839717360026	11.784098279117	-0.52219853220171	-11.6225150896167	5.15579837898144	-2.04172149751909	0.0312503076251859	2.45995556525946e-07	2.8380301188164e-06	1.19162524320512e-08	8.2700101862008e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	3.67638341200042	0.914635834897614	6.38091884824508	5.26620876365388	8.2045347307317	0.627437762938779	0.239257840962051	0.0157045498065331	0.0445658626999831	0.0108860670197355	0.0345866435979471
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.2369125317536	-0.530380195059893	7.9543497954494	6.82032875836259	6.82564346064314	0.895397033121565	0.184570354140173	0.00268228417949345	0.00944418332212583	0.000623178034676707	0.00267355461416959
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	1.66723781803478	4.50334719164778	-0.977040074272305	-5.40119924038122	5.42486435597556	-0.878105759542671	0.187317113900899	0.00197308633318658	0.0070621231903883	0.00105835865294086	0.0042224513570611
k__Bacteria;p__TM7;c__TM7-3;o__;f__	6.04941440366306	8.46197258446465	0.125243334444122	-8.62564736540756	4.64835697567381	-1.62454169126152	0.0809757214081121	2.45008032831717e-06	2.18385252380219e-05	2.06823143604886e-06	2.05037538761863e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	1.59035919399858	5.5348408152285	-1.10872126434495	-6.16986869644989	4.77859952409582	-1.15168767135675	0.125000068119424	0.000198009119564805	0.000747730222910444	0.000100036312232954	0.000492757037643986
