featureid	rab.all	rab.win.1.negative	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	2.79685468655612	0.219694810359721	12.2257345736445	10.7925190466924	7.39574502773212	1.23310861902888	0.110243981230099	5.38448877140911e-05	0.000430791774090651	1.13379271527611e-05	0.000135940842714291
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	9.1931941496219	9.80704940891651	3.57099089351491	-5.99841641210541	6.21929459327773	-0.853172507608134	0.166015672926695	0.00151339826324849	0.00945839554624402	0.000137500288825328	0.00113381286027345
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	11.8341415112751	12.6100262140879	3.28652155117816	-9.21072601606071	7.00230136339207	-1.09503736922911	0.140487863916251	0.000247823810169038	0.00199240859387601	5.02749533410694e-05	0.000484073038172632
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	7.23478040904588	8.8415725025552	0.32747614977344	-7.88429590365166	5.4233041384801	-1.24895388097091	0.133789125283415	7.53886749511523e-05	0.000665270363033656	4.59944888356477e-05	0.000436739644412553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	2.14753829153114	-0.124848186064451	10.3094264676777	9.75857853543532	6.55621022797062	1.19681546056784	0.120000071355843	9.94180781695172e-05	0.000707508559677797	1.53764546770418e-05	0.000173644225318435
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	0.435930842252013	-0.582933761777106	6.86725862377856	6.60394470797019	5.88486437952386	0.974414113901633	0.191219551786218	0.00384716747316854	0.0147256016652314	0.00142841094835446	0.00795948011517236
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	7.06208037871406	8.67793538419342	0.124039275926579	-8.14935103660967	5.28871415993407	-1.37390232952697	0.102539148311762	1.98812121308757e-05	0.000204237980549199	6.44711136636184e-06	9.03775293097482e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	2.27620701757192	5.30949932643885	-0.478889791907074	-5.38540227492025	5.59672590231174	-0.815079767891599	0.188292723368084	0.00356890533788691	0.0176632934956478	0.00104435817685711	0.00636282542868315
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	6.54689055856315	8.0272422209249	-0.413400631646434	-8.32231446758136	4.18453994044753	-1.73480054484004	0.090731805687826	5.30347287009725e-06	7.01696477124976e-05	2.01593756746133e-06	3.81311797699821e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0.634419080920392	2.78346810216463	-0.646903104480671	-4.80533704176476	6.3727045703611	-0.662812190931621	0.262439048726821	0.0125011850054889	0.0471735187466013	0.0297718642006633	0.0976632266293895
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	1.18112510595994	-0.305448145479607	6.9567023630591	6.46059661664961	6.23191725712793	0.882647973389372	0.170898483646882	0.00160356599013835	0.00809860173667131	0.000716864437825811	0.00464685977132913
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	3.27798169127084	7.58958210093349	-0.50535856027747	-7.6357586026931	6.09772427244526	-1.07205904562599	0.168780534620238	0.000181553931785994	0.00141293392898036	0.000702187733770709	0.0044778063428553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	11.8972380605875	12.6752651633859	1.06506036127415	-11.3235263247309	6.3382249116674	-1.4267284228734	0.130731771751399	9.77423801131164e-06	0.0001235961537626	2.03117377432116e-05	0.000230350002253224
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	2.41422824323723	5.78377286844221	-0.688271457097891	-6.27115938041778	4.56361398974436	-1.25674099378619	0.102439110130307	3.53431375805752e-05	0.00028548379036162	1.23299790261336e-05	0.000135619921323875
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	0.869223533437445	3.22943160115938	-0.684816566495806	-4.18879532981924	6.04218366627569	-0.637300088119581	0.250976588819049	0.0105714492664385	0.0402173453573013	0.018986026000314	0.0688819265613445
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sporanaerobacter	0.14847711145911	-0.854689188947534	3.61218086503901	4.68508402122352	5.92684114822181	0.718858850462704	0.22536588485321	0.0121659395006563	0.0430532982822947	0.00770038225438273	0.0333411640917365
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	5.60584625253686	7.33662234545346	-0.129770466510744	-7.20232514094461	4.68811875956246	-1.31928488543297	0.124878116846099	4.8445922563233e-05	0.000417936307150313	2.43772918426178e-05	0.000254573452074258
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	10.6562637286607	12.5663246705456	1.65157741509773	-10.1683489144039	5.53769311377943	-1.64687627812866	0.060547028497077	1.97117842944059e-06	2.35114078008289e-05	1.73975202296249e-07	8.28980679504542e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	7.1667540859979	9.86331947460657	0.288100205549926	-9.28752087505141	5.55760174563189	-1.47138724704677	0.102439110130307	4.46896883503056e-06	5.68212444300633e-05	5.4852763848416e-06	8.20554146009495e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.227032690053614	-0.825691741613705	4.30688771004043	4.92539303514041	5.31401618575243	0.829476208503992	0.208007847715115	0.00837841668411918	0.0285361518918048	0.0030338957436258	0.0150432178170666
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.624040078282174	-0.314461907194216	6.64990659358807	5.79197358902771	6.54065505802505	0.833597576597819	0.216796908138212	0.00944943410551301	0.036936091136715	0.00653008398928636	0.029265196447047
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.392965263473391	-0.746777222925825	6.02249918956287	6.22151042520087	6.30865216476374	0.87338675953136	0.174804732291203	0.00435778296860355	0.0170583577512641	0.00148006971025582	0.007742040500659
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	5.39910926207924	3.42786198510467	7.60728520745105	3.87658495686804	5.97628726786916	0.644230423088772	0.220703157263623	0.00634568120921152	0.0276759949517664	0.00226975565875434	0.0134289539481341
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Gulbenkiania	0.300802512454554	-0.823808733543787	6.60137394990766	6.33793270618547	6.38106262618474	0.888135595153823	0.182617229744928	0.00378261092794798	0.0160444458668337	0.00210091323606341	0.010018835579138
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	7.3472850357329	11.7982985872926	0.533668807901705	-9.54688881755209	6.67929430363252	-1.28951102908329	0.106445394708133	1.40125522788981e-05	0.000141607032648747	9.24351903565679e-06	0.000119954131928275
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella	0.122210376750573	-0.939955976619334	6.94346943704202	6.43767973251521	6.73989546051603	0.8601951684817	0.203902475195074	0.00516567283987971	0.02283196251971	0.00523310802079789	0.0224901930879895
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	2.26826152935871	-0.00227701841533978	11.2198685262578	10.3198290363495	7.11797765083705	1.19275213904375	0.102539148311762	3.97327860381878e-05	0.000339056783821926	1.134360334161e-05	0.00013629389558968
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter	1.83651863529201	-0.0359787599095878	9.4850994916668	8.30178714802173	6.14847579750111	1.12009863607717	0.125976629990674	0.000529948366541936	0.00257913281766008	5.09074577955344e-05	0.000457978606218777
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	-0.152927965706477	-1.02332803615535	6.22725631163888	7.06112100960239	7.4370498556984	0.839878357847422	0.214634179910727	0.00820884916842959	0.0302103884116831	0.0148829008042562	0.0483000456235486
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	8.17412021130754	10.2765571518432	1.13606704532726	-8.62433937779461	5.25878351661098	-1.39341485201014	0.0664063889540672	7.73626746144443e-06	9.61064053730272e-05	2.02181231829023e-07	8.9604261739156e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	3.1524017676252	0.0906687264259993	11.7041071826281	11.3544443413961	6.24341141276834	1.57107516708986	0.0702440329214735	1.78463286214091e-06	1.89952214353373e-05	4.64883141688408e-07	1.43458163260091e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	1.56087171206201	-0.206862946259861	13.424326896323	12.9540076973858	6.57522048422881	1.62413085576293	0.0820313602790425	4.59925260603005e-06	5.14253842702713e-05	2.93466592550072e-06	4.65965496841538e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia	0.682570822431848	-0.802287508743481	11.0335289288052	11.3697320744908	6.27640283421846	1.36362276179533	0.126829335111518	2.87807616237053e-05	0.000251363867251653	4.58292409766322e-05	0.000407503451547133
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	1.0948423048072	6.17787623777643	-0.333411578765483	-5.59426032903767	7.56792219640942	-0.661163572359741	0.273437522657686	0.00859018000557183	0.0328266836211043	0.0236679548647719	0.0836501119205829
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Avibacterium	1.96940148165156	7.16739305473105	-0.544842444185919	-6.99628621042575	6.22363114656128	-0.981053664168434	0.169756144024715	0.000379207886307349	0.00248320230633342	0.000812637414808456	0.00496446564936604
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Chelonobacter	1.41673052146733	6.84024320809178	-0.673607435112155	-6.86963939422177	6.10806756212807	-1.00356167305073	0.186341504436551	0.000240373774382	0.00164753536757367	0.00124908282455805	0.0071133288347638
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	9.91292761182815	12.3380776028985	-0.137432954425142	-11.9133932577369	4.32648348453816	-2.45824663546646	0.0243906402192864	1.64893759999257e-08	4.41218825274376e-07	3.7258522747572e-09	8.64865164790296e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0.566198253386733	-0.61609037664485	7.82778289582974	7.58375208623941	6.06437394466746	1.08559574281559	0.162926878277597	0.00105165127576611	0.0056741191293941	0.000671125508017532	0.0040632407233152
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	2.29031084989808	5.54801690631272	-0.464030425163418	-5.83304420147822	5.67909955232655	-0.885792326084315	0.168945359347048	0.000924723156977724	0.00507938726893717	0.000608311290666607	0.0038064298597075
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__	7.04213070857782	9.38040122935559	0.667380905163705	-8.91187899044377	4.70876845686277	-1.68527253759729	0.0800782382556663	1.43394464282436e-05	9.97063138057795e-05	1.82956725555741e-06	3.512023928695e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__	2.31134018625571	6.54185115886049	-0.678349894065821	-6.8638735944919	5.03409267720883	-1.25312947184366	0.112195199153738	3.24013194146022e-05	0.000283144093097789	2.68361582217751e-05	0.000253439221097674
