featureid	rab.all	rab.win.3.mild	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	-0.803234248884952	-1.08937325006815	-0.544175681521233	0.321772788554103	4.60579105550584	0.0529493017563794	0.464843752807848	0.544973184844045	0.784382539821623	0.527697525669154	0.746261313234522
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Arsenicicoccus	-0.72308801223441	-1.10856823116786	-0.356758098300892	0.778122784438958	4.31055080552422	0.162565867307158	0.413085944622522	0.454177681765578	0.672716145798735	0.441030581382592	0.652838883191654
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	-0.569669499921011	-0.710213886681887	-0.410759512069022	0.1266683235367	5.04114721637086	0.020327476999206	0.484878049981027	0.596177884064988	0.811658998331721	0.577266722202707	0.792160178352651
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	-0.739720529210285	-1.38841162644127	-0.0284508096225906	1.41875698583989	4.46506501147462	0.279312818356136	0.367804889322252	0.320625080146065	0.568201468791019	0.307476129513641	0.531492634548665
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__	-0.781777213524098	-1.33051438480646	-0.183262441913335	1.24176404980189	4.3542057721863	0.237645012046138	0.387317082586734	0.374078908560084	0.598000151956654	0.369101995034308	0.583552973635615
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	-0.727644123176715	-1.01370335841253	-0.522702521695511	0.377133315661901	4.51799938654637	0.0795279500079133	0.456585369323373	0.472007380384125	0.715947718974718	0.46893075829362	0.704808707383838
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	-0.627941718401877	-0.918189554720122	-0.294266890054301	0.544434685153966	4.77419966445356	0.10288268540324	0.444335941979297	0.519484630668586	0.758137308852825	0.487618839007333	0.714489055380438
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	-0.768614779698307	-1.34721958241555	-0.126322867230048	1.15785179363559	4.29582978381708	0.221748965315686	0.372682937627954	0.348463172835911	0.586410585790225	0.315228940768222	0.54077463650313
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	3.9490131456706	5.82134057449498	1.55487013770204	-2.83701665224098	5.72582330534943	-0.467070243454183	0.25756100075017	0.0827822692232205	0.277654004614206	0.0330650793336479	0.161543190083022
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter	-0.807811721276336	-1.13234046871565	-0.459081977476764	0.510878487326152	4.69327831004915	0.0994546286896546	0.447804882234397	0.473674870498836	0.721169765761599	0.416276844147461	0.661383224918741
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.615493100321574	-0.949986196173937	-0.361642763077862	0.329303668690791	4.93723097976252	0.0562015871392685	0.475121953197682	0.570371836745807	0.798136453771929	0.536608289408676	0.758170817666464
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.516400049752866	-0.377387318263482	-0.603748977719366	-0.512155424335891	5.16303121155175	-0.089797167959722	0.452148441338052	0.509700648641014	0.751591410124523	0.575080885395379	0.788923935189891
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.0595592911165976	0.917340902697392	-0.439933751617602	-2.14353043791111	5.56892430161877	-0.349734662477175	0.351219525142458	0.185156447731515	0.419523085040278	0.230945366143121	0.476199007977189
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	-0.590449192613063	-1.06166614909414	-0.151201527020907	0.84190179497865	4.80572318372841	0.138406971917339	0.428710943283105	0.479797592793845	0.722797370260304	0.461802638412476	0.696738635277516
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	2.09159748033002	6.55152913319617	0.119928159669858	-6.25005140983199	5.77066211559298	-0.913643288153172	0.169921921495051	0.0035732106382298	0.0258445765030317	0.00211986637823104	0.018700500082234
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	-0.695124976440114	-1.10946116772085	-0.289728781798866	0.682820864855863	4.34971872875965	0.138255592608656	0.427317079060237	0.455082076514219	0.70861607353034	0.451012603738412	0.688353429271732
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	3.68966829581836	7.10802881915304	0.0728906610193114	-6.61835310586526	4.51848485444195	-1.35652889979903	0.108292763362715	0.000229689575541931	0.00253239676483423	0.00011032540505938	0.00189380647739069
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.787642963896783	1.21354993733647	0.478372157518592	-0.604430242379117	6.1285841014745	-0.0901248166826104	0.45507812859912	0.617804104102134	0.837745063792788	0.577621670123026	0.796595168650347
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.744829661956462	-1.09110260356406	-0.441065408749479	0.511299960584615	4.46932208908743	0.0989987314492224	0.443902443530651	0.471464264303156	0.712815211617229	0.504027589257861	0.724131304048211
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	-0.789802886583663	-1.00247058022335	-0.507479220235473	0.421958726903997	4.62092890280666	0.0727280571050311	0.46777344007182	0.486027466112371	0.723947466717001	0.510259755094905	0.723453288988841
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__	-0.775608807243298	-1.34665015302054	-0.128106179028963	1.43137202077467	4.32829301618862	0.291429921846187	0.360975621707161	0.334855306601388	0.567514962458401	0.30795869508715	0.533599241166347
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	-0.788872137751541	-1.17571669939317	-0.432055570978882	0.534883547762066	4.53323163880408	0.102005457511207	0.444335941979297	0.520480866711807	0.760842003638721	0.494236530335402	0.714859676222194
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	0.221732279204328	0.385931678856702	0.112169094228419	-0.769369769777311	5.40788632414808	-0.137589643905043	0.444878053206434	0.530160706972945	0.770544808578595	0.555816270266278	0.775837461741779
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	-0.582180067809663	-0.903340076500329	-0.268869843646572	0.548398636291568	4.19945776826616	0.104735707953184	0.443359379559906	0.481773575254663	0.716402371433825	0.486491936783614	0.706459464608926
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.215535276284172	-0.0302452645137805	-0.327701256334681	-0.755112888171801	4.82154872451831	-0.129990828370461	0.429687505700666	0.492683089949825	0.739203153151027	0.519318676767387	0.739589881826887
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	-0.500791564152818	-0.635983071284885	-0.4352969126557	0.0741157610666976	4.59007965898722	0.0164545711734765	0.494140625465725	0.523601611391436	0.76037995711795	0.572659191279306	0.777537316423146
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis	-0.722645979658923	-1.12983580899011	-0.406834835634507	0.578518843699042	4.49670422778667	0.102095955200103	0.442926833854975	0.504572732200097	0.722188964892485	0.480611107089187	0.699445560847026
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	-0.662027576791453	-0.973191625344798	-0.307832834407094	0.653774076997498	4.40688983428075	0.1297768555224	0.431219517755868	0.497299636054629	0.736080109031325	0.505277253607042	0.723729139276265
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.149311608039417	-0.161823214984741	-0.130890281143968	-0.313210756614147	4.96294247290325	-0.0571005925694292	0.471219514485517	0.501531706563887	0.7497347068379	0.519843473744835	0.747107690757894
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	-0.821928292236565	-1.42699739361657	-0.0989061503255009	1.36404862531865	4.42453318986336	0.278992468004117	0.364878060342459	0.352715176994729	0.582822932959761	0.302530542389263	0.525390334184163
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	9.0466808415139	10.2931002287425	4.0502975750025	-6.31846981744539	5.15505230221864	-1.02657062088343	0.114257888228868	0.00022682142001856	0.00324157258625424	6.3905579460012e-05	0.00136066075987156
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionimicrobium	-0.644749114457827	-0.852687077151089	-0.502077285669557	0.146381559223521	4.6220257779069	0.0215670290124662	0.488780488695234	0.551396046454527	0.777688561800424	0.563365556487794	0.776812773280698
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	-0.77088561425299	-1.05260470013372	-0.483664996996612	0.421342666268681	4.44789147033219	0.0826602986539399	0.455609759646472	0.46750611060248	0.715950306491803	0.482933096623731	0.713320569056992
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.713225813874857	-1.23970349439448	-0.117615655446416	1.12663798268636	4.58941436438216	0.200690244441215	0.3931707405861	0.366277087551587	0.610737147425634	0.361468258560431	0.587355084309909
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.262737945776191	-0.38454420156919	-0.119055315724969	-0.0276877955032893	5.4776216009344	-0.0045109028619366	0.498046875155223	0.574079181787281	0.800999269240971	0.575766487142635	0.783678415381108
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.655185940481974	-0.800210031317802	-0.487195713274764	0.365489613556024	4.55874896911146	0.0675684993512045	0.458007815860944	0.528418798927436	0.77445293779034	0.537016408201447	0.764815822968514
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	-0.567836071656568	-0.675555309990704	-0.436877925144515	0.11498405963574	4.55533867077162	0.0225227641157508	0.490234375776398	0.523600409293305	0.76191686084558	0.56017857114857	0.771396712901914
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.575512415182187	-0.947306682068042	-0.139303526566998	0.796079883526732	4.79650663872791	0.141547362963586	0.410156257378367	0.416071802936541	0.643881713947194	0.423446174146523	0.646624010060345
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.21157273472949	0.02134973201861	0.442244515067205	0.53973130363909	6.22632000271203	0.0656861671045596	0.46634146609651	0.51969869973948	0.764235947940223	0.575562081897648	0.788887759635911
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.450745022468158	-0.405713033814402	-0.478081808449149	-0.334012902581121	4.97069882805885	-0.0627113023775034	0.463414637063834	0.526797508743097	0.756372541932374	0.571779847690173	0.775671980531685
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.48701832100919	-0.779592063852856	-0.181780413952021	0.462439410117678	5.06126531682193	0.0825642422246516	0.456585369323373	0.478527442286394	0.72529971924068	0.455573762146857	0.689257260080537
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.579072284231907	-0.67049790963488	-0.513031966185201	0.125143703751641	4.51728558863285	0.0216110395400679	0.490731708052467	0.534578504329282	0.770946749615644	0.545507725992359	0.766902057102046
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.425600619113732	0.366074931126554	0.44477409282789	-0.133371335957261	6.64281051802676	-0.0145956288429221	0.490234375776398	0.67674900494891	0.867057612162879	0.659839383781302	0.853425086347036
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.502047035575703	-1.04493794562969	-0.0416916157330913	0.82811063879741	4.79029283988355	0.146673181799631	0.431640630536196	0.464963533116174	0.714254626189954	0.458989763051911	0.688197990285309
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.280148396825757	-0.123502664335472	-0.398558145202067	-0.554668545825012	4.85742297248091	-0.102823366046504	0.457031253440255	0.505285494075995	0.753621147388888	0.51440111618223	0.752052827069217
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.864563082028006	-1.12756453458453	-0.560935092516335	0.562718674577448	4.44399410991591	0.107311645541807	0.436523442627299	0.450309691950235	0.700880604987773	0.454596102023683	0.681034385381444
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.617330537499582	-0.637754052046937	-0.592896326106692	-0.00861673049186074	4.33666068882905	-0.00141675634367578	0.498536585481929	0.523627895041071	0.763518154462811	0.5428044593066	0.757374156986076
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	-0.740477817990421	-1.31196862800818	-0.105191638611284	1.15588689717191	4.46362522706679	0.218135388486072	0.386718759489904	0.37543803481974	0.617406407073933	0.345105319413889	0.581667439348632
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__	-0.892567256867455	-1.16045761856056	-0.596588899412893	0.475039520058422	4.43883810028873	0.096316023094426	0.450195316497786	0.454582962957549	0.683605663188474	0.476329950173137	0.682820045384748
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	-0.689356027513387	-1.3951060025771	0.14868972167716	1.52546828057082	4.61191654826512	0.314208530391568	0.355121963764156	0.286648651813576	0.515219701990512	0.243045473033565	0.459842140223254
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.465919356733997	1.2778689571981	-0.0840754546180804	-1.56922803047132	5.63659432388479	-0.236500413464615	0.384765634671724	0.384545796417783	0.648413693330763	0.332804467640551	0.575983525526353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.768676979154217	-1.03709941479147	-0.473147420282327	0.390597782231747	4.6537790754922	0.0775676237880826	0.462890627965522	0.515848502921402	0.74641711235863	0.515542097715499	0.72256334762728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	-0.634565646968703	-1.09603965564691	-0.154402249019908	0.773174337656241	4.24965420283946	0.165319709784217	0.401367195656009	0.403655592186182	0.647032111299784	0.424973734274545	0.64484026197464
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	-0.489405182792531	-0.476891669408657	-0.491243696184991	-0.268635232427242	4.5937670739503	-0.0531333142521467	0.476562501866746	0.532629780170957	0.777568882177804	0.560487982002707	0.777074109458524
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	1.27898057919096	2.53614103939082	0.475042416110918	-2.19068368363384	6.88247561528462	-0.28629069851109	0.361328136938988	0.226250573486502	0.525191126195747	0.228104419324219	0.515282222976809
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	-0.353416084679603	-0.808568781186038	0.0703327930780766	0.819473860755297	5.01508263282737	0.125446392732977	0.433170737104489	0.533713867846947	0.774120279889524	0.47935024561045	0.715102962695061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	5.19190889076715	7.78052408161661	2.29905420560523	-4.38206361714429	7.30250636391203	-0.560064064474209	0.265625023871682	0.0561254795075233	0.25072300057969	0.0233757010439153	0.133927140249761
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.716623463453745	-1.05524424644415	-0.423945868682241	0.509885278626317	4.39650989524268	0.0957557359979371	0.449218754077792	0.463671654477895	0.722593495042568	0.47224638072642	0.705983263005295
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	-0.721132526075824	-1.04318186046154	-0.389853578557956	0.532582395182281	4.49689241294106	0.100214874038536	0.440975614503948	0.478710610069065	0.720204681971726	0.480511840754986	0.709715647368002
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.784570749652302	-1.10933297163645	-0.477109863691624	0.461512428921656	4.47984314126377	0.0897583214840541	0.454634149969653	0.508361763259742	0.750214752481402	0.519631017372111	0.741342999101721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	-0.686044633548034	-1.00560107610565	-0.365884581821335	0.421434073249141	4.24222008503279	0.0862088887456011	0.447804882234397	0.530809997150125	0.756644103154929	0.51237990471312	0.724197520330556
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	1.06867707084274	2.38597626911301	0.412749421926623	-2.15192312080902	6.5548529895602	-0.288160617804185	0.379512205267954	0.286632355467986	0.575755342402299	0.298370843696548	0.574724349725509
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.606719282838924	-0.700324635348054	-0.499945323887641	0.162533620751336	4.34092594528433	0.0278903532597853	0.484375001242977	0.536729266951826	0.773787897104898	0.571882974234944	0.780437325029965
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	-0.698926892283838	-1.28572532247441	-0.103762570985968	1.34926784448372	4.43121304167097	0.275203160483918	0.368164073760217	0.331766734780094	0.58228679485873	0.291626015490208	0.533400709757814
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.71662750511644	-1.3208458525835	-0.0378844851347289	1.26437594652231	4.42665831632358	0.261523246093066	0.373046885784589	0.336022171403357	0.583827605889196	0.311744915866204	0.538704465787905
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	-0.638894916102315	-1.16289561933875	-0.177560710032184	0.942879062419681	4.52056108413678	0.184443990547928	0.410731714630767	0.414742295035817	0.640912044039348	0.433531053532415	0.634757771720783
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.183357284430452	0.730472741939175	-0.187916708552613	-1.1565604263612	5.00159270839868	-0.184159872720792	0.406250007722057	0.408376407085948	0.676845708183031	0.408171170254157	0.664744757466397
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.390123390003774	-0.347296419057077	-0.443025804500826	-0.559703936232073	5.00472296112866	-0.109408191320617	0.451707320939712	0.492270539195749	0.747911436100411	0.531891046194961	0.761427919780665
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	1.73699218275422	-0.437171450385165	10.0464358493858	8.37916300919033	7.34342741253603	1.07904018407627	0.162926878277597	0.00101542456194371	0.00953445929151052	0.00183339107415399	0.0157689844089027
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	4.03742442997916	2.76705644335383	6.82490901766848	5.08802743836995	5.98493323015074	0.719916112523037	0.214634179910727	0.0111230206304802	0.0698210040888377	0.00616623666178828	0.0465668094684069
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	1.59036104511272	4.06616916734683	0.514669318688954	-3.37568641207795	6.25041222816985	-0.477095286568624	0.293658556311409	0.0931068474591666	0.308897845292761	0.0721860012975968	0.266879431866401
