featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	1.05281846431909	2.44917316921716	0.459256421616661	-1.7341254047102	6.48526017916277	-0.255229067288831	0.378906260223309	0.399927917518828	0.580376252946122	0.274214639369643	0.476006174124013
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	4.25164888891803	8.15032013372702	-0.353986438002703	-7.40666580240828	6.66845132169511	-0.955055487759382	0.164062548666886	0.000801549570931422	0.00693019722414123	0.00119576057713399	0.0104026014505376
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	-1.56512698295107	-1.88336763442536	-1.15962527570789	0.76239554862512	4.35269202903284	0.144759436023383	0.421463421021077	0.431975847614958	0.589242866514299	0.412301750540795	0.573907948878285
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	-1.43090199162744	-1.79791125923778	-1.06678670987902	0.724771392686739	4.4938622387924	0.147711426871337	0.427734380865684	0.448462045289524	0.59679336950722	0.425723177156832	0.586606032869711
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	5.96886012803865	7.35647517762033	2.65201168301029	-3.30358171093363	9.57900275824988	-0.343231398048572	0.35024391548794	0.220524290009264	0.423330833502202	0.166993535098533	0.363763944794505
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	-1.65679528037859	-2.04864976914174	-1.14726654298252	1.11802169273226	4.60051517012384	0.2189135985659	0.385365863255525	0.375715330869939	0.531948768877832	0.369677553620581	0.527976587764868
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	-1.7851206462739	-2.09859573816804	-1.41682566183013	0.850360490022901	4.43064136879891	0.180771415399625	0.413085944622522	0.432140483166766	0.581940983175594	0.448712119106943	0.602640770405426
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	-1.43025357771477	-1.86450397737354	-0.794514020952805	1.37583301565531	6.36805256894191	0.207513013922207	0.393554696361118	0.231548148031996	0.38053873535791	0.301279654994794	0.454816354900581
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	-0.287614493085876	-0.0692682810178606	-0.53705888677165	-1.00953787736814	7.27174019017429	-0.122780662734959	0.44140625472145	0.53881978531989	0.701703039101048	0.546677592604484	0.710262627338401
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	-1.73781776002221	-2.02499601316004	-1.37076050638488	0.627145704099899	4.29590931543649	0.127283508210831	0.439453129883441	0.475242931796181	0.620850024517163	0.448768247382907	0.605489765212604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	-0.353251079252945	0.577050236054885	-0.96622777832932	-2.33377736668894	5.62014652786253	-0.396018345945457	0.337890639396632	0.153292403959395	0.301660193883479	0.165924086865024	0.329479764745644
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	-1.32500775803224	-1.33592893059905	-1.31781127406117	-0.0284631544285512	4.96614562151415	-0.00355432506787806	0.498046875155223	0.567314143240979	0.715817903066741	0.608773312149804	0.760591707472179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	1.09846394658176	6.78508350342741	-0.747514769740959	-6.07160405839605	7.38275618042944	-0.747725287948048	0.214843783586328	0.00496563881676121	0.0253500260868274	0.00882901667297035	0.0410636268923305
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	5.07805465281098	9.07894237043723	1.17260809497765	-6.53163377159673	8.01529962353009	-0.711043300675679	0.234375029410341	0.0101957115403204	0.0475725752025804	0.00890292287319461	0.0456001406192034
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.412948692046432	2.02351536628967	-0.64350745984903	-4.54808019585919	8.26116030843404	-0.53725407641467	0.309268310387641	0.0431358541993683	0.119959090069674	0.0910598787310675	0.214480450161055
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5	-1.71058403244438	-1.75432300579277	-1.67172424626148	-0.0396969698830905	4.68862590533678	-0.00618769700869988	0.496585366124513	0.488141058600298	0.642498422751638	0.502245572052283	0.657787030572882
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	-1.57685024011734	-1.78271034116687	-1.37256662971063	0.493598744112838	4.51308241673157	0.0896575445648113	0.458007815860944	0.488740175552385	0.638213616390606	0.490513355608569	0.646682875149933
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	1.11438588013417	5.33614293498585	-0.864954411352874	-5.92163559679499	5.73005125167779	-0.892979428859473	0.165039110794699	0.00232284286625638	0.0130739951129328	0.00166892438782703	0.0119211364281546
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	5.75348904598255	2.91863914954739	12.2969055087447	8.35583570374726	6.36871406470101	1.27819624458021	0.112304764765614	3.90849019797403e-06	0.000155608464854975	3.0963492138206e-05	0.00159261281208006
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	-0.763786131305447	-1.26647059570135	0.0971299607312091	1.50072664493736	4.78784911002999	0.289514109183413	0.371707327966224	0.329980802047384	0.478568196372348	0.274731539248211	0.437755294999005
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	-1.66455291778841	-1.8983187685162	-1.35215016423158	0.542753608147094	4.15007847909938	0.107671222343326	0.450195316497786	0.498547835872834	0.636739397641647	0.468052806995551	0.625997185762429
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	-0.259989681753056	-1.84171801568147	4.32906856305148	5.81696619731319	5.2433325457684	0.987175926646361	0.159179738093275	0.00548337170711973	0.021320049199788	0.00180760198786853	0.0124418732030226
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__	-1.68107828056536	-2.04102657208125	-1.27606332940645	0.762329310963334	4.31819658514822	0.159284965210842	0.413085944622522	0.405834493710976	0.556061945090345	0.393707919649216	0.550426209191595
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__	-1.64751764098006	-2.04277390274035	-1.15514180765169	0.939731992610088	4.32621609254735	0.186855045789962	0.403902446938998	0.378157463644803	0.524712138052974	0.350398836182219	0.51334525854404
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	-0.0673051425760027	1.19017255949409	-0.632584572994764	-2.05103661280544	7.94842339390343	-0.240262542543253	0.40234375806882	0.337050451035932	0.533087003858288	0.390710370370983	0.586234708130225
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	-1.66753572758521	-2.06252879059031	-1.10380380146411	0.93753679053139	4.66027578572789	0.186042555818808	0.404296882895044	0.333189382032306	0.486419263416598	0.350234286639271	0.509949020478424
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	2.82951770717986	-1.04014194021269	11.0252719680745	11.4120232634462	7.08611191029226	1.42296943561535	0.118164135305005	5.07739257846558e-05	0.000654386026706672	7.81448327439326e-05	0.00203383631688557
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	-1.36666638705172	-1.33604319663661	-1.39971552613962	-0.13808751120639	5.68217342927748	-0.0248958147892044	0.486829269338082	0.609078148985129	0.752431466841389	0.586566768459088	0.739911683008195
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	1.36206655573114	6.32791896993779	-0.42402801402097	-5.17327790339912	6.96253975617084	-0.643354558029107	0.246829295297058	0.0179746874901953	0.0685687448617079	0.0130133807860418	0.0567273178999084
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	8.64350069631951	8.52007376886126	8.72636950990162	-0.390871719343691	6.15502937375731	-0.0520920637548261	0.472195124163484	0.52128110674388	0.707123907872702	0.701229396545228	0.84320882297856
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	1.49300097054669	4.3882832064986	-0.627742648521009	-5.4287835540179	6.6247893937073	-0.719903332686129	0.206829303729323	0.00793543117634202	0.0379211844928356	0.00620964401744641	0.0335017699757146
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	-1.58354943239462	-1.70580427868653	-1.46426062482349	0.0940416906087673	5.08277936853771	0.0190174365307924	0.490731708052467	0.517711685193547	0.669858893118649	0.511560919715264	0.669241035653495
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	5.32175344443097	5.70393190729212	3.57904372886601	-1.18593161655257	8.97933043202003	-0.119845034073852	0.452148441338052	0.602458848343096	0.758129659847942	0.641124828289791	0.802881531614909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	1.35824779275183	5.23647655534555	-0.482868439120765	-5.64769177056984	6.27911518712928	-0.802571291532054	0.206054723198657	0.0054000705846887	0.0263550565896315	0.00549495824612891	0.0297100137946706
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.66821386588073	-1.70140678694912	11.2301320049131	12.421603800503	6.02133134401879	1.47145240398352	0.140487863916251	2.06215249305255e-05	0.000405191567356851	0.000128533653279819	0.0027441425799205
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	7.54756015309472	8.40633043225773	2.75707918048167	-5.35890914704293	6.58508689990096	-0.761309668406374	0.19804881818658	0.00877270008470422	0.0459035331497296	0.00222357464993322	0.0175803012400032
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	-1.53383421631389	-1.66876234176332	-1.31089890038986	0.335496610938613	5.24176227836164	0.0513378983778821	0.473632814601319	0.570136872265813	0.717811872444783	0.54085605861557	0.702391758950967
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	10.8717144708465	11.4210994281027	8.21826802557707	-3.03537863262507	4.96337750046344	-0.522978632164703	0.281951240869012	0.0162158024193588	0.0729386631403514	0.0257538378457953	0.10131839215292
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.411275882593639	1.48748831238493	-0.520898257606996	-2.13210732151773	7.11299125440406	-0.305736183210179	0.370117198569075	0.234406254271712	0.420663391021182	0.208944265387791	0.388192275676595
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.786720609022611	-1.65272406900515	9.82283238717769	11.1451201684579	5.74237385216518	1.42822976544001	0.129882877568031	7.19827504898788e-05	0.000748174787499854	0.000123380938415191	0.0026136677408553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	1.3322390834111	4.19159346652298	-0.0486496236365888	-4.06623159110084	7.24370480583683	-0.486471567908288	0.297560994815027	0.0784022361892949	0.200972247655183	0.0719863531532676	0.196169750832797
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	-1.19230463752559	-0.73196700523951	-1.72344360522407	-1.4603565895215	5.35734005927318	-0.249939067466149	0.389648446719007	0.288405047590479	0.440999920357296	0.336128324721822	0.502287294003823
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	-0.468825570884841	0.0639272051476309	-0.98906222531873	-1.43979661173592	5.50575359629351	-0.243589150837638	0.398437508418818	0.351303550743007	0.514349686490996	0.38714218276991	0.559815069405429
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	-1.57069842195874	-2.04511186347904	-0.906851628764045	1.30926888561422	4.84019490977951	0.234284424163157	0.375609766614859	0.294043735411443	0.441531620375028	0.298322648594318	0.453837926297665
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	7.50536446005721	9.1014396141269	6.45734391253396	-2.20786140536894	5.66838109142889	-0.34012140915629	0.345703138553069	0.302699923913232	0.517890526323451	0.125588578653729	0.311202630877704
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	-0.544798854829097	-0.0691458812093435	-0.924295329554667	-1.44807551832053	6.16115305177451	-0.235740216395562	0.410731714630767	0.333870107646692	0.505981147976715	0.395474888594571	0.577022606666841
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	5.10433089030437	6.60430591327594	4.71464103772979	-1.14957840510434	7.0738694562301	-0.140963668716295	0.417560982331367	0.539974140149581	0.711878090413275	0.502784237509563	0.710682723751103
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	-0.0501995169588536	1.60894925053784	-1.01939306902158	-2.73721024321771	6.71831924942638	-0.376722051517978	0.327804893544827	0.12241445427821	0.269420077440222	0.132291728140187	0.292876089804992
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	2.43794297183742	7.6183681668783	0.705968284876269	-5.48069064541811	7.78526922718555	-0.684118544861165	0.236097589990752	0.0101771839324061	0.0473776807866906	0.0128246495891572	0.0572616077151874
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	1.05175952120115	6.63015729753089	-0.585314625037652	-6.09175747253454	7.40089620649301	-0.738173892523395	0.240975637837743	0.0125227107408216	0.0515246486880688	0.0183445358346419	0.0698212149068682
k__Bacteria;p__GN02;c__BD1-5;o__;f__	-1.57821240195261	-1.56219058749689	-1.58357793549337	-0.0890759053270909	4.8786044324469	-0.0152255394172996	0.492187500621033	0.531805128015635	0.678055557657208	0.52993190453493	0.688746419504414
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	-1.71819678031076	-2.0095110953379	-1.30927142267627	0.709131115693257	4.24557520464818	0.151857637543585	0.421463421021077	0.427305004407363	0.580631320326218	0.432664774273636	0.591686854277922
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	-1.22978379187035	-1.40227357427802	-0.973307238404229	0.20415845207211	4.77480050524075	0.0392604071099163	0.481951220945653	0.568519015428788	0.712443450375347	0.577988783184248	0.730124124428093
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	-0.855300807615456	-1.73390241814432	1.20622757554244	3.52569105216805	5.93823293222322	0.524630346186011	0.298828144075675	0.0725457139409327	0.173424116529258	0.0599938574587001	0.158235929158745
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	-1.66052545625495	-1.97734006289842	-1.19093602499524	0.7757228597542	4.11900666427904	0.149052741071364	0.421463421021077	0.419136079265776	0.564601678069242	0.425264681325273	0.578559074227996
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	-1.63226065429375	-1.91975051317327	-1.27151429967631	0.531655376124824	4.2055769282182	0.112806521038501	0.443359379559906	0.461102303514849	0.605437442772804	0.459231666549546	0.61475214820013
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	-1.71451848124869	-1.83568418853727	-1.6167797793188	0.266330986573863	4.54871236218514	0.0573518138209085	0.469726564914768	0.516272512313568	0.670082306516966	0.536795780694943	0.692076500767872
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	-1.53068488267357	-1.95316282458724	-0.86164541277026	1.19507257986389	4.34490641998732	0.233983294446672	0.375976573002695	0.404955004243525	0.548410679236966	0.362860535188676	0.5096379402765
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	-1.53951470704685	-2.04206397776248	-0.619582217301423	1.80547720389757	5.7670293343969	0.309770735119977	0.359024402391471	0.204549555069547	0.346099192106675	0.2535967008733	0.405825730955819
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	-0.457750776358351	-1.00145869166511	0.181970691908774	0.782675998093973	5.52680930587592	0.135768808135157	0.436523442627299	0.510887275073786	0.663372197467559	0.534387938969505	0.69851721932383
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	-1.7118173187761	-1.80116801542751	-1.64105253627721	0.080826167207956	4.45560181676825	0.0180383645109145	0.490731708052467	0.465080699509105	0.621090411810725	0.507978767676464	0.652880693138136
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	-1.09404420901072	-1.83357284917638	0.596719362843336	3.10990980147933	6.84754390876704	0.456224764734559	0.306341481486206	0.0932648559571474	0.206029493815428	0.107045168772288	0.228855286693148
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-0.0313623600948683	-1.58510342124027	3.4401155083839	4.1831857196382	5.29087659007853	0.730647813872412	0.208984409976461	0.0178894931854584	0.0602882335724768	0.00760841823814429	0.0347184798028624
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	-0.970324053428278	-0.778674778422529	-1.19630309836021	-0.620268820156123	5.71425451362309	-0.0953217286037963	0.450731711263243	0.487451820452351	0.647697823450622	0.52692367205327	0.687699622314203
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-1.56027254644253	-1.93100952722711	-1.08540042163956	0.857833318664016	5.01600458858387	0.153108995976683	0.424804693614273	0.48086047739944	0.62815944406582	0.441823722574782	0.603228768444572
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	-1.68003407768652	-1.66366259780566	-1.71158991891355	-0.0115426421326665	4.76269279738411	-0.00133055549865321	0.498046875155223	0.522584228334843	0.67923504547907	0.528669770894328	0.691780504883411
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.65412880184685	-1.67972902984252	-1.63614904257705	-0.267214381738405	4.73184648268007	-0.0582720876581288	0.473170733841501	0.523167234206009	0.68353691607296	0.550406889960014	0.709062240744502
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-1.71503298639424	-2.0701547972489	-1.2623457105611	0.802434427781453	4.45093733510461	0.160537269750769	0.416585372659343	0.399312807107532	0.553328637319847	0.415137671012999	0.570596695696789
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	2.07003096595055	0.0754838162904896	5.73562667374923	2.78779792404222	6.95875107232038	0.444060269944203	0.278048802412798	0.081046996121808	0.202411561465391	0.0329246371571355	0.114226210196104
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	-1.83412498137611	-2.08342191697659	-1.54344893610394	0.723857866247855	5.06322656532254	0.119696259337067	0.435546880208826	0.42112320036827	0.58202509044649	0.462679079823398	0.620136229257299
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	-0.534548473007509	-1.65630810773588	2.32654166697377	3.79135945039157	6.07735338162574	0.536232254937922	0.27539064736317	0.09713383201393	0.219137316486486	0.0484836282202672	0.134893560700771
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	-0.73324402033604	0.0322509750523317	-1.37915178223044	-2.11461680557815	5.94130162942957	-0.344205767879543	0.354146354108195	0.160548337313389	0.307155301666105	0.227989099915468	0.388450860764184
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.375864311701726	-0.527503152695746	3.20467635009846	1.83981185595386	6.66667930853704	0.265945143362382	0.358398449734753	0.296302352661752	0.466204811941117	0.245227206777843	0.430506440650524
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	6.04528651661027	6.09667633367168	5.9931936699887	1.26002283396517	8.47312262478004	0.134747014757393	0.435121956453624	0.434225485899496	0.627680429247503	0.597947110495308	0.773461380513665
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	8.12020152199876	8.07706765801876	8.24863911011183	-0.263603386824577	4.97343649680036	-0.0370511345801372	0.479024391910576	0.519292475618343	0.702707412298834	0.819400001638268	0.906591200800607
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	1.24592594954029	-1.54186707936776	10.7151928123643	11.6700555090841	6.5804904191923	1.35235477859549	0.152343803488909	5.93688383822536e-05	0.000835790931598002	0.000378499053690336	0.00519063657004904
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	-0.918180667082359	-1.96279644350098	5.36385124563997	7.06646295880814	7.2723786947132	0.822963916880786	0.229492217894385	0.00630409354430447	0.0310003226738978	0.0159498422764886	0.0605027270865669
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	-1.70696271126087	-1.99065278581377	-1.30484497177307	0.717887341641015	4.32820104670159	0.140150044868228	0.427734380865684	0.455189935619546	0.609350395961902	0.442156571791731	0.606508953414079
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	4.00502309874313	7.69302965204452	0.180509667290028	-4.81284244424567	7.4552304676706	-0.644840714820737	0.233398467104215	0.0180964447303238	0.0673944335925738	0.0108879281888357	0.0508949606359417
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	-1.8333850712758	-2.05903781575066	-1.42203602164523	0.719699541841888	4.32418105546061	0.129539566029912	0.436097566128379	0.445792108592511	0.604852166052017	0.453557879177141	0.610850484554213
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	-1.75857352344964	-2.07754812890072	-1.26284173479107	0.765146272760952	4.89492548377492	0.139937391141575	0.406250007722057	0.406184056234275	0.553998815352019	0.439595856124065	0.58908947939
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-1.6589682585166	-1.58908076877344	-1.72368968832746	-0.325915936122547	4.8717123480225	-0.0623948359930625	0.461463417709051	0.556864873822193	0.695796882605297	0.586477340077589	0.728253254994211
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.68002438317215	-1.99476619752653	-1.26143866164852	0.85619190450584	4.3977764396744	0.162877176705867	0.421463421021077	0.388627589018923	0.539406961513363	0.383556319389992	0.548372048293705
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae	-1.72390873158856	-1.75451131867433	-1.67199235120553	-0.0938126933367611	4.54653267674301	-0.0253552740181795	0.493164063043373	0.500011584214858	0.655781177486024	0.472593390523651	0.644466293185535
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	-1.78368968176878	-1.81963258273596	-1.7520409077349	-0.126572909597304	4.79278876124129	-0.0231457946163598	0.490731708052467	0.532396947476029	0.681008913438413	0.532723208435858	0.692535155542206
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-1.22021178230332	-1.38358921914201	-1.03280688551559	0.165606184620157	5.20291808569772	0.0310723186415175	0.487304688509583	0.593349106303671	0.736043733415993	0.599029101778524	0.752025020948044
