featureid	rab.all	rab.win.3.mild	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	-0.123006216355751	0.351662602052775	-0.399909016865891	-1.49581761615582	5.11687851102382	-0.264910888282064	0.385742197080689	0.314763799898434	0.577622857267576	0.361792012571937	0.604268226607399
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	-0.780465909662093	-1.05032797788711	-0.484281229588976	0.458454324640581	4.76455021787418	0.0804367394038728	0.457560979000355	0.510831411238213	0.757154839327843	0.47637933900156	0.714315900498913
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Arsenicicoccus	-0.768451195833138	-1.12608676616703	-0.447461914456555	0.526060744115636	4.43847814917542	0.104454398878598	0.441951224179407	0.499206075484891	0.735058369181592	0.48560625125472	0.710964926870943
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	-0.741306897660911	-0.970716776532588	-0.484356311470618	0.151155394428238	4.9876297567418	0.0229773136975941	0.484375001242977	0.591569958275056	0.808918933351742	0.58076072008438	0.795426087206051
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	-0.682770363116317	-1.14873043184137	-0.0529830888928906	1.07887758422623	4.48486902421482	0.22271942384911	0.392578133950244	0.368522839847695	0.627701100144885	0.336372345563045	0.575953052367884
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__	-0.817107989652484	-1.45578931468133	-0.114241163146698	1.29684752138987	4.43376304488148	0.245074652569212	0.370117198569075	0.32976503353827	0.561991077592036	0.310471780420877	0.527295230750343
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	-0.725744853728214	-1.02455472008083	-0.343505636252665	0.433327656996681	4.60428927310396	0.0846834895099803	0.453125003758321	0.511800968345788	0.746178119806332	0.505704776730239	0.719085923529943
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	-0.715675334738131	-1.03388178382625	-0.458691491399845	0.397842736040966	4.89056470233205	0.0732537022865484	0.46634146609651	0.515249946363314	0.752416225587033	0.496789863691319	0.717325577086656
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	-0.739382694262666	-1.28090769087304	-0.191395270743001	1.13390622544365	4.33062551860586	0.205638668961483	0.397073179256902	0.377350882015798	0.627848616450826	0.351869575813936	0.585524014206832
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	3.93569059616073	5.79454197697179	1.56830132745923	-2.75339628983908	5.69010375292629	-0.479920796088858	0.272460960306255	0.0788964933085767	0.273530915053988	0.0295689928430372	0.154390209316361
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter	-0.748352833185333	-1.01311692478685	-0.417046825347796	0.418738918743466	4.63098872153653	0.0776546232585693	0.45507812859912	0.521660217088259	0.756281129855294	0.533582272944805	0.743932386084758
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.578921608075212	-0.663535788510504	-0.47152503747097	-0.138446942993167	4.87532411408022	-0.0271024453746673	0.484878049981027	0.525614561667527	0.756539187294282	0.551287407532751	0.762744816024144
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.459364201077925	-0.448292149598663	-0.465922811821105	-0.350989596809692	5.22645510906443	-0.0568139859243603	0.46829268545194	0.496414630585923	0.743787491994577	0.54051310362163	0.757984484400553
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.133621575105494	0.907217833245165	-0.397361496304358	-2.14786750607266	5.67892439522293	-0.376848551531292	0.338536599663796	0.204725624515111	0.424678077401363	0.241963487924635	0.469682223946365
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	-0.579751244407635	-1.01913033853654	-0.169670349310337	0.798874841537813	4.71739479379672	0.138942856874055	0.436523442627299	0.457324640719029	0.703455433791091	0.432662416471863	0.664191823373642
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	2.1850729219668	6.56422349874422	0.103666659529258	-6.28651053788501	5.80759258957819	-0.963077549630456	0.171707362845078	0.00476772325527626	0.0326107096316447	0.0022331728477284	0.0193463148936596
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	-0.843642309757302	-1.25387820154731	-0.396297150552396	0.645138242307688	4.45313796753478	0.127543002838804	0.433593755372255	0.456997969161577	0.706628228657022	0.437378794446696	0.66727008486768
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	3.72128956722839	7.13948217704819	0.164698639156953	-6.59354713014667	4.64228010041026	-1.30465173530652	0.111328203053842	0.000425415218739619	0.00369594971159328	0.000150712499745666	0.00234626592154219
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.770555832336417	1.20477400758799	0.448977288691767	-0.645516309497486	5.97997907118704	-0.0913232661636021	0.450731711263243	0.623709693628635	0.841461908608766	0.600710929838145	0.814567984953775
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.750472018204905	-1.04068604399856	-0.515325661564777	0.409448269885222	4.35294823359419	0.0775611102842221	0.457031253440255	0.481102684725246	0.729139090940795	0.511078204037109	0.728368716254176
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	-0.73028276213325	-0.979101500943202	-0.51221855493869	0.359389453329076	4.53229669849733	0.0589720155196161	0.466796877650434	0.49281735535182	0.748519928980428	0.508521275072291	0.734053055133693
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__	-0.648336002058533	-1.37281457651819	0.00461230050961703	1.26430247182147	4.45568779355315	0.23160819949583	0.376953135409292	0.329805900676484	0.563699461313681	0.306286769260182	0.529624461821469
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	-0.794852875031665	-1.12385695392172	-0.460661006703392	0.665561395835471	4.84507901105428	0.122252309661335	0.444335941979297	0.48476122728884	0.726292270789741	0.476383926470301	0.69537021817198
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	0.240698221844891	0.350043497839237	0.16325052676679	-0.621275374529095	5.48524938362277	-0.110005030259878	0.457560979000355	0.583733606186308	0.808779777070422	0.564747563783648	0.795565365391182
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	-0.775213184816009	-0.990796167421898	-0.485486283349452	0.585008127460977	4.36747196550242	0.103984949252398	0.435546880208826	0.49315152277248	0.731277304607391	0.468077677596503	0.70214242821033
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.282511819161194	-0.114881700776449	-0.426910584362387	-0.750788775266197	4.72532122245539	-0.13519159274164	0.438048785478254	0.466571688169422	0.708166669446849	0.488777904202215	0.709707661141844
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	-0.417636990479027	-0.341030930554835	-0.526928492303897	-0.21074302132856	4.65192374301664	-0.0429450942983668	0.47949218913256	0.520611866754776	0.752837685178263	0.537314134522422	0.749253246578236
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis	-0.783243581976954	-1.03469711583858	-0.482477163721299	0.577193820396877	4.37392308724163	0.121386364231065	0.443902443530651	0.507813648459677	0.74488802334239	0.49898808650308	0.72228825366757
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	-0.717416796980174	-1.00913483393843	-0.523708208577311	0.293570688941038	4.69360343942687	0.0558709425174097	0.472195124163484	0.50661786973855	0.75165354436065	0.531178027072011	0.754328698661353
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.0929786874970571	-0.203100286829562	0.0104081545369237	0.142119925491489	4.95957283637331	0.0204367899044381	0.486328126087356	0.530631567879373	0.775597054293926	0.536624052509224	0.762562996079348
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	-0.720999066360079	-1.2876340576535	-0.0977974142236526	1.20564394780058	4.29973515674144	0.242648949684541	0.377560985940862	0.356770064961021	0.609471255235746	0.312113454522697	0.545274991816885
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	9.02200079174565	10.3209972243797	4.12635995926328	-6.00719608293228	5.26903476641563	-1.0195608439193	0.108292763362715	0.000207124625890558	0.00307572569372721	6.17215953842713e-05	0.00133869202202322
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionimicrobium	-0.593271376667112	-0.942062181004001	-0.254153735810739	0.397466500878942	4.79817766485928	0.0733732917598067	0.46634146609651	0.52057215350046	0.77064949911889	0.549506572552633	0.774100722331718
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	-0.768675768323011	-1.08532269417157	-0.496074046066383	0.55245011482139	4.43653988357863	0.119049962363021	0.439453129883441	0.504502418781538	0.73819161499524	0.501498943505502	0.722487266265567
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.797002051073187	-1.25106143771912	-0.199480419107537	1.10889902927708	4.64632036056633	0.208140767328445	0.394146350253468	0.330645186448633	0.576944267687283	0.319146106464436	0.558417208258588
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.14126431106161	-0.256266266301076	-0.0736312368774676	-0.00778111807711124	5.15743413341893	-0.000768393614320907	0.499023437577611	0.61333564517853	0.828629512339097	0.591299335133442	0.801860062607421
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.578831234799791	-0.809769429192595	-0.326875779701091	0.342509643914015	4.41770133352967	0.0654918460395178	0.459512198354553	0.511261760886464	0.75364374139395	0.512488261761459	0.743201472806176
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	-0.588525501251338	-0.766574828000092	-0.447940718631401	0.26297327460928	4.43444519750383	0.054299084672458	0.472195124163484	0.513532097701557	0.752489541076032	0.528264164621558	0.747565448066882
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.559630299373458	-0.942984672872671	-0.148120797100214	0.929113404274331	4.90617920458785	0.16194966687832	0.410731714630767	0.375654958292863	0.640408772407384	0.398324944911903	0.640835251404876
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0784623142375196	-0.0699993655393785	0.292522685082792	0.452888647080924	6.19380143759624	0.0587906692609138	0.465365856418887	0.547453089349037	0.785778814543893	0.578430850208322	0.798346241885337
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.576131381121172	-0.548960743860032	-0.627528095740399	-0.311859852204329	4.80527190545446	-0.061047628840451	0.46634146609651	0.543444006105399	0.774251392913944	0.571736866672484	0.778034136293142
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.469358762288879	-0.734863005715807	-0.222984087193263	0.701885191433778	5.12230633938685	0.110726115006391	0.440975614503948	0.529072584952867	0.76072642062218	0.470723601650854	0.712390168232406
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.596971997305801	-0.817790470436668	-0.401271383940729	0.208773344229592	4.7494063451958	0.0396240216853576	0.481445313976627	0.528824353784672	0.758635036546166	0.543320727604755	0.758717735629294
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.338777258128925	0.271584701569289	0.378408250771319	-0.132024029763738	6.8302762816086	-0.0213142204279293	0.492187500621033	0.623030328637685	0.841084323789324	0.609994776473451	0.822416753867239
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.496001314257198	-0.803161628449365	-0.144047315417589	0.668739474624564	4.83794884511643	0.119797768451073	0.447265629238093	0.485659230345599	0.730838736869125	0.499825553622079	0.728957997381087
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.303996469266053	-0.0582533555233251	-0.476417142629595	-0.662047044892319	4.8353451635191	-0.125378295623905	0.434570317790477	0.530090418965805	0.759150417840394	0.501024432569036	0.731991802398445
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.6866539201175	-1.04772809425993	-0.372715917737743	0.646947687299873	4.4207466628136	0.127532906834209	0.438048785478254	0.474108298767249	0.71605584230121	0.44704949366257	0.680590061562825
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.622478596821432	-0.792862633158849	-0.438538137588864	0.224381192400418	4.2713603719016	0.0421811647539293	0.472656252179604	0.5344944054235	0.75561178999975	0.528013308799053	0.741405168766137
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	-0.79517452112569	-1.37946694069489	-0.114027099526522	1.2901484518133	4.47870125036303	0.233227047467292	0.370117198569075	0.338719480014704	0.571559857752281	0.320266887002835	0.5321345252741
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__	-0.691649928689257	-0.976222912583079	-0.420787636553484	0.474187915223732	4.32692542929651	0.10465578455526	0.453125003758321	0.492860555030909	0.733161020598274	0.471780948624443	0.705664232236915
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	-0.609858034576933	-1.36883659029907	0.14868233964015	1.58019705647226	4.64592028596936	0.302926644404686	0.355121963764156	0.259747984441036	0.488004453091274	0.238918993665099	0.452615969073818
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.371033362193527	1.17762187649238	-0.153252679172866	-1.47025477737256	5.71559311496174	-0.232064926303379	0.382812509854549	0.427175872442646	0.688292680803537	0.361526893968168	0.616496776249593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.695942247694287	-0.999775242856835	-0.377081240703147	0.50028488410547	4.58014307745949	0.0876716177812295	0.453658540292919	0.505195026315441	0.749697135214052	0.542549718084506	0.745901457548762
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	-0.720514555416104	-1.08429009293144	-0.254099925696311	0.818210085678695	4.34362001706812	0.175413303456686	0.408780495289325	0.467755414178711	0.708840688071493	0.460128018244365	0.683578475966577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	-0.435091679957397	-0.450792506789404	-0.425023431124709	-0.0832477297681358	4.69088083828816	-0.0170495386655761	0.487804879016647	0.49667410048882	0.734242037572482	0.520273098994296	0.739726071319949
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	1.26638027106249	2.5717351187237	0.537905580040965	-2.20825099027344	6.83451035253813	-0.28907558815347	0.376585376277723	0.253319783237788	0.554099511164537	0.254331315504237	0.545517033866161
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	-0.368882107842536	-0.797407690906176	0.092213341363184	0.678793381934552	5.00421638963501	0.108847014874637	0.436523442627299	0.537058369186602	0.769584428899383	0.470984164941523	0.705419668853061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	5.20417623339292	7.79796589520191	2.16008437105753	-4.66053367678229	7.4092567655513	-0.561563144342364	0.26464846152765	0.0465929387759448	0.224498592809467	0.0208066203143393	0.123045907564523
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.737908457032306	-1.05407265261125	-0.442090739947153	0.440729693342764	4.43751609307636	0.0807271864076527	0.453658540292919	0.477062877104074	0.717198920591245	0.498472414267042	0.715201486632665
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	-0.771439954716682	-1.02353413353468	-0.438028404392721	0.493944436612905	4.31770492123475	0.0965898406804989	0.442382817140624	0.465867729614185	0.716979301317955	0.477658856054803	0.699461128057187
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.697874317965603	-0.958835042753192	-0.486158923594187	0.326110879601427	4.34731251781617	0.0651788187617692	0.463414637063834	0.431004504243911	0.690815094868428	0.46639161620711	0.700196475122229
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	-0.713073611594339	-0.96810119915283	-0.403893240941068	0.545420747811188	4.29215117957204	0.110715440078933	0.438048785478254	0.493307885935826	0.716877527096984	0.494492833874517	0.711375260895335
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	1.17024320229674	2.53030280525085	0.45885139675439	-2.18058426586327	6.50480830008506	-0.303844588339303	0.373046885784589	0.230306382227791	0.519272567659029	0.255257721329921	0.533719106096527
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.540349747663956	-0.779234677435597	-0.35913132100085	0.208450177514596	4.27394403158599	0.0412105269731129	0.480468751554576	0.491803748064295	0.755385672880568	0.538362820554876	0.771517332910781
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	-0.705808774763174	-1.28881951174652	-0.030260017177655	1.3133223726687	4.20949209374519	0.254887122342734	0.367804889322252	0.320913680994582	0.558460121093251	0.29922740388353	0.517964223185453
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.792186134229391	-1.26827206396601	-0.260210032830102	1.09017868862665	4.58709278020176	0.21427218190791	0.396097569588872	0.387544828406068	0.638119288806189	0.361007376052686	0.601212752917016
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	-0.567640394099522	-1.12171494118255	-0.0682181535991653	0.971400706377075	4.36033217925465	0.186893819766002	0.404296882895044	0.401415154566357	0.650213625618422	0.384457361513449	0.620257071501775
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.232171100845028	0.741123930645688	-0.202246805270315	-1.0455868112095	5.14881183518253	-0.19091164559899	0.400975617931151	0.388246655116087	0.650613028634469	0.415898544837322	0.656947850962766
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.428058994238777	-0.36665708533787	-0.479633190519248	-0.498678439118041	5.12880163504686	-0.0791373820356632	0.454101566178678	0.494212155196308	0.730847904757082	0.514931227106744	0.737140553990863
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	1.66853298360218	-0.575347600056036	10.0633348683163	8.5096722090949	7.40781087119073	1.06584418093875	0.156097612743113	0.00107073317142276	0.00922399570810667	0.00140729072757639	0.0131668645958808
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	3.98406976333231	2.68434203543156	6.8225042867357	5.19094303668386	6.08756631551156	0.69862505435327	0.208984409976461	0.0120337530846918	0.0777818686108631	0.00640932366072531	0.0480485021062616
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	1.58467919726715	4.10546098430203	0.435493171340344	-3.21062489576375	6.27380277365781	-0.444365757776598	0.306640643069069	0.123796959827635	0.361975973821821	0.0893138564315	0.29967222625594
