featureid	rab.all	rab.win.2.asymptomatic	rab.win.3.mild	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium	0.680700928660409	0.17051347630535	1.42159607848528	1.21380719009658	6.14041396106708	0.175794709662282	0.412223679862702	0.46569110961302	0.786267940988896	0.464448392893507	0.796239151427928
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea	-0.87758602437478	-0.512730806611852	-1.21016715284141	-0.535899201297238	4.3474826171729	-0.121247884208119	0.433029918582366	0.452508550473049	0.757630486140331	0.469417627184066	0.766863691412271
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Demequina	-0.825771552955096	-0.452707578936073	-1.17997560442234	-0.4894660536058	4.4555917482958	-0.0969317966146503	0.447916674105982	0.497564964220954	0.783604660895236	0.497513017154582	0.788757946881289
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	14.2592833325773	14.1184785793275	14.4669363402663	0.860967698104327	2.87841152500119	0.2361063030857	0.330299116754154	0.09823958236051	0.548456207840404	0.156159505549565	0.623081182659198
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium	-0.0888732853283907	-0.0495717610408644	-0.100311343515582	0.39946261336711	5.06489029773731	0.067187411447887	0.469440836572152	0.554074906794137	0.836588759163999	0.60434557158397	0.861886980273635
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Dermabacter	-0.975979475881144	-0.3322016962774	-1.48741883129337	-1.10104129771787	4.89008856346134	-0.195323150477265	0.395833348718269	0.35378274837057	0.681734179356141	0.397954113655672	0.693984404063142
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	-0.710306109645019	-0.432451029623012	-0.983515200044396	-0.300945385000237	4.84835854062956	-0.0539131309269062	0.474642396300368	0.518608992428474	0.81607650739668	0.541970923388131	0.83873549541508
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	-0.683853195632249	-0.413817211478918	-0.855414149012086	-0.0994985952557519	4.36390254012578	-0.0221766790738324	0.486979168507563	0.489415594946214	0.79059434586744	0.507532415947075	0.807247739292211
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__	-0.766785427129811	-0.753865144412501	-0.79470567027237	0.0583242666292421	4.48591371123113	0.0108589032158078	0.494148245298071	0.52500068644263	0.817283687708835	0.554120472082807	0.84454949586511
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	-0.732466664188712	-0.416977523705482	-1.02729045336114	-0.283944611073301	4.81805766685508	-0.0517787866350235	0.474642396300368	0.492456739631966	0.802932108036762	0.50693286632995	0.816172941745752
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	-0.0501066334662301	-0.503573432852626	0.423984779215971	1.59409889842793	5.17313138045888	0.280719219752383	0.371911592789731	0.334071296288715	0.684879660999464	0.368600114457565	0.726862424451644
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae;g__Gordonia	-0.977203155734969	-0.164248632439381	-1.43002326273615	-1.46497269747274	4.47758451558547	-0.282363958504985	0.371093769509244	0.349228879932165	0.666552059810863	0.322656785826459	0.652782726173575
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	-0.757730951154047	-0.120823953731129	-1.20491627655087	-0.87524715220633	4.89520848598526	-0.166773959373358	0.417425239530795	0.474283367237145	0.790224941426802	0.408363327545124	0.74695967464236
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Arsenicicoccus	-0.864278994252084	-0.44568956553452	-1.11749416856297	-0.753350928174502	4.20991079926322	-0.152559118550693	0.422626799207173	0.490948364998414	0.780202439197485	0.477622127446296	0.779748370241098
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	-0.642991925605767	-0.182971735315729	-0.958067917018861	-0.429060563081526	5.21873742200574	-0.0782149458777369	0.464843754991729	0.591175993739801	0.848831648384523	0.573593098456598	0.831482254735072
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	-0.963388097262399	-0.617658841413585	-1.17152428486919	-0.332430757728931	4.37132689820764	-0.0673736796985944	0.466840056709075	0.434376934131911	0.773709763229046	0.484656042967853	0.793643077289611
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	-0.887629071385145	-0.554616528654153	-1.14595699233282	-0.61669603734274	4.51272571105093	-0.115641096222293	0.441406258393687	0.525274490427355	0.819309446808398	0.49989687504263	0.814142945937515
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	6.12163484264934	6.91741863922857	5.67507639396882	-0.99506995636519	4.89036684593102	-0.197611462839635	0.342002625514675	0.352086215850448	0.748864182942994	0.169837314509797	0.632094398867147
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter	-0.804497512629931	-0.547443659821105	-1.05527782325849	-0.436902361909788	4.4742309769939	-0.076862850500384	0.457031256116008	0.479171850745648	0.786612753846317	0.481980586600362	0.778480032246257
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium	-1.01436925897214	-0.124255719899034	-1.54070438782181	-1.38880373552426	4.77871885148377	-0.266161934511108	0.363281270877258	0.291342890013595	0.619995513699236	0.308392440140699	0.633171607451989
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.678149092950116	-0.468353452943651	-0.8464322969085	-0.30327345245164	4.81790661820669	-0.0446242833113356	0.477243176165384	0.565590101557809	0.835713069801569	0.554980312659888	0.831430892954556
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.535256127601414	-0.474832085679363	-0.629498778840757	0.0518549797699439	5.32449673901772	0.00928781461257823	0.494791667402606	0.525100325044194	0.822185958181782	0.557585214049535	0.844947718753808
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.438552518652813	0.228572899806174	0.727716611104879	0.659232637453881	6.93972899126001	0.087638516739055	0.449218757249406	0.601157439472166	0.868508437258483	0.60035108279215	0.862839683402097
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	-0.672741758249056	-0.233888042223642	-1.02835356009956	-0.841674996105797	4.62171683793098	-0.147280997819015	0.42392718912749	0.470374135451774	0.776356100498723	0.429272652446826	0.759970617186111
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	5.22151470930719	1.08062822028499	6.45525536691411	3.9978899682558	7.23321375987747	0.55114156893879	0.324218778337677	0.103327274185112	0.505184946307611	0.114998646733234	0.545721907435757
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	-0.94072249955931	-0.581510317572763	-1.2303286068846	-0.570028156668599	4.69910553522393	-0.108543528728858	0.444010424677607	0.500062106808997	0.793819195688753	0.510101723975984	0.803513165694635
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	4.89968334904619	-0.451471710384734	6.98985523182581	7.29849263708292	3.66869100912233	1.91071706680685	0.0598961093981972	7.92784131590284e-05	0.00273342885696068	4.64408611534739e-05	0.00283197887642383
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	2.08318154455382	5.72956924649777	1.13103325287764	-4.2307594084198	7.31354047225407	-0.545725532773496	0.278645872230903	0.0937145257611584	0.471386474498162	0.0843450255622991	0.464668904624921
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.82489085661963	-0.379137956907924	-1.15282502394457	-0.571899574568989	4.41100586871959	-0.11095938991578	0.445312507820074	0.48257667736452	0.792713927798325	0.499050406629236	0.808353602650566
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	-0.858797025801099	-0.430987026298675	-1.19030328862952	-0.676291588762197	4.56479595469625	-0.118459903186645	0.431729528658948	0.452812649901676	0.779945402224544	0.453952788062359	0.77714983797557
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	-0.987939425102193	-0.536803156989004	-1.33271988450231	-0.583855176973644	4.41139942406054	-0.113095809314733	0.441406258393687	0.522521663787478	0.809811568042961	0.493384514737069	0.799499884474223
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	-0.138909819461318	-0.370777804409586	0.105069396643673	1.15922499627471	4.9228609730999	0.191157633491078	0.413524069778915	0.463591351278406	0.77805320520203	0.476287931633957	0.790327573117476
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	-0.850650077281987	-0.418929932689872	-1.1170439019666	-0.718924735384274	4.21648949891455	-0.13639626952258	0.420026019367986	0.48603368846058	0.768854692147987	0.509634911913777	0.795443267461022
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.291794151714512	-0.450931719967993	-0.141749682163381	0.745530493086054	5.07074298287521	0.133894527344088	0.431729528658948	0.503150900577497	0.797112208267227	0.511695263646443	0.803581066355453
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	-0.293455286916494	-0.0534255508570673	-0.485901099148325	-0.436282548758797	4.64520392296621	-0.0850686453462377	0.459635422406988	0.531583093176488	0.820461499647256	0.544352241718139	0.830957905902969
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis	-0.884135395654983	-0.441455872972162	-1.23224163282084	-0.692183863704281	4.69099124457991	-0.123707914244669	0.430429138735947	0.477357907814474	0.767450436377408	0.474676592201453	0.778057618557363
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	-0.750573943310876	-0.409041361704446	-1.03342190178916	-0.374827295843661	4.28785725984906	-0.0720952366410424	0.461638496985292	0.465201629537704	0.766536541752862	0.479732584666795	0.780605685828045
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.242448305751914	-0.305842895900513	-0.174463812090227	0.242873958624544	4.75175497301586	0.0523906127176966	0.473958337022638	0.562903404096689	0.826436563320119	0.564476048626632	0.836443035742708
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	10.6807376400301	11.7569292150935	10.1894460923805	-1.36803273614744	3.49125870261603	-0.256371654455301	0.335937525976334	0.869390281281532	0.962617945906252	0.164344815186533	0.634643346514191
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionimicrobium	-0.809868842826209	-0.561564163746795	-0.987181274555684	-0.430702846106971	4.70513078378405	-0.080899265815414	0.457031256116008	0.506096837451434	0.814242235919789	0.538466729545189	0.839035999328773
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	-0.882120303240928	-0.407635047970293	-1.21020552571827	-0.661804854315332	4.40935114586951	-0.126771412937581	0.434895842690214	0.466766660530402	0.77867871743178	0.458464196458669	0.785189851128743
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.448611607485887	-0.463513136164361	-0.432391824862307	0.430230836876451	5.0668814834096	0.0793508231411679	0.47265625387485	0.566216958333724	0.831462725360968	0.582961999048871	0.836366373323202
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.63931227558953	-0.441762289569947	-0.822645016670247	-0.238206114685998	4.48166305267949	-0.0448752755424868	0.48046875276369	0.487342460975526	0.792580295525546	0.535220322029827	0.820346134956545
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	-0.582544877643537	-0.496355028593563	-0.638147635026627	-0.0979173225230729	4.43738760509398	-0.0185889201054238	0.489583334805691	0.541902759787045	0.820551595891156	0.569913359237082	0.839161167441348
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.819508576296817	-0.406221498258421	-1.1002313951242	-0.607602280638996	4.30595942565622	-0.124056015673471	0.436197925830151	0.485771067204982	0.791840303691116	0.494269376984497	0.794505666761609
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.372172171944444	-0.536144931477875	-0.181855535773227	0.785445915061114	5.22986432508471	0.1130673784501	0.440104175252253	0.466836865307216	0.783412817522357	0.530991205193865	0.818257803502125
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.567928725393568	-0.516331757119232	-0.613345686813632	-0.0576984446900148	4.78049769745906	-0.0083786807954821	0.495448635231799	0.573486332013023	0.837757074535742	0.571133493223024	0.838534164889561
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.565605014206227	-0.122714562031964	-0.830965522313043	-0.574078279921525	5.02024031047427	-0.101462409643793	0.444010424677607	0.483093210513829	0.790629320481443	0.48684712505697	0.796117271965434
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.634385769323949	-0.442418916044407	-0.815573057320711	-0.185254192074721	4.51723880847746	-0.044656596487345	0.481770835912269	0.5071172768035	0.808845519952966	0.534224939829244	0.819130136017685
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.253779991526399	0.301721211162261	0.19777934995775	0.0405678404582055	6.702562206827	0.00709519327609891	0.496093750551928	0.697539654903295	0.907724588552698	0.701777141062375	0.91108474384992
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.720142500795416	-0.403863031006388	-0.96863408010392	-0.251982242577887	4.68391233040414	-0.0431575448089999	0.481770835912269	0.524656370735621	0.813824458466923	0.566488895035806	0.83361911541347
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.286114024455623	-0.372195119812348	-0.212734296740988	0.405069708526851	4.86875938353101	0.0705936753355443	0.468750004432471	0.512413228219518	0.811276615896352	0.533940407633452	0.828031406202301
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.881572980781828	-0.488538979821898	-1.23498533848798	-0.674389845585115	4.26295833502759	-0.142400564717927	0.427828358891227	0.446527924397048	0.731378987954174	0.449445150867365	0.738500118293494
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.659919650435286	-0.464415331975735	-0.758192861041681	-0.270332330987064	4.22779633254556	-0.0572792148732101	0.462239588698916	0.450352070973417	0.759649990562404	0.499368415330986	0.794306230614031
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__	-0.83433590931724	-0.452344469980995	-1.10681467971696	-0.798888478845322	4.2631385783163	-0.164034047734789	0.411458346247924	0.456941971396927	0.757341811110723	0.465479070816263	0.771826148934373
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	-0.816376768261291	0.19546115090043	-1.52482352660048	-2.01524259470287	4.7850207898197	-0.376730802111962	0.320312529152154	0.235095933069685	0.582581536520321	0.236541099453335	0.577570338285871
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.509077536139821	0.0280206302743	1.06875579937428	1.37129766974274	5.24937276438629	0.210700889416069	0.397135431842184	0.358412587266212	0.707729569049871	0.366966632410753	0.730078385012317
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.632716672875498	-0.0705136738385601	-1.06701077783444	-0.93483979377794	4.55395140227171	-0.159561912873864	0.410156263117093	0.438282043539225	0.761946838502756	0.427612671836322	0.753990470312063
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	-0.816058931538446	-0.335094618893825	-1.1048658166814	-0.760266108126507	4.35295166336042	-0.145932660478821	0.41796876191037	0.44317371007778	0.749906935422963	0.482431843131256	0.775947468428606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	-0.502551832924253	-0.5236806064469	-0.475524218447408	0.388259723314609	4.49588390894482	0.0787462661332621	0.457737327194778	0.523299027127887	0.820125569976163	0.559331423556925	0.843104913771521
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	1.8794651433734	1.12617841476372	2.46844799859339	0.367763819315686	8.43541371117449	0.0360573108655872	0.479843956030925	0.750923869922615	0.926768696536639	0.735579549692317	0.923990273182525
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	-0.305406817306128	0.667657728560001	-0.979273502242224	-1.67602019877418	5.51073245745464	-0.258108409013628	0.378906268174765	0.355040890702147	0.705656963429809	0.337028881552034	0.688335756621041
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	6.91078337846108	6.81258093802623	7.65727684486881	0.672102497244875	7.72724100568317	0.0760372204038842	0.471354170727221	0.614841571955923	0.87714443890677	0.76067166176598	0.941566756137287
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.96381458942033	-0.569063931638556	-1.17758316319193	-0.423056848550398	4.57455026442384	-0.0900264014311389	0.452535767477595	0.450381568157528	0.757700502445407	0.485178321093737	0.77921332685144
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	-0.905942268290021	-0.592087593955659	-1.10760120390847	-0.438985964475071	4.44472364310376	-0.0838175733217099	0.453836157406492	0.462714708498207	0.7717297957703	0.477966348886266	0.789199977196345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.800337726571334	-0.502260411235994	-1.02566006953067	-0.31659905557914	4.43778899736119	-0.0701117402461234	0.457737327194778	0.485849938612853	0.774688698641259	0.490317493394119	0.789103464501558
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	-0.822010295312269	-0.514195624492816	-1.07510469794475	-0.584282722525631	4.23541340653373	-0.13241780375351	0.433029918582366	0.477275078257283	0.758280256868001	0.509352147059317	0.793615156937758
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	1.56674149952305	0.799824724557221	2.4881149216742	1.56502338803716	7.1277838291642	0.193887929236651	0.432291676411536	0.586057090392827	0.855004501137889	0.524111018321839	0.827052084871736
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.572509667661045	-0.159655349764369	-0.863978920479752	-0.415122383521941	4.36825810506411	-0.0818805743432369	0.459635422406988	0.492415717515942	0.786783236006402	0.495386032904331	0.795738322434412
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella	-0.984346140734779	-0.160935228317374	-1.56691400936777	-1.32900876749471	4.28142080844596	-0.285894278881111	0.358072938476086	0.358973708392659	0.643611740068559	0.342502047208897	0.626832342995988
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	-0.881719327607357	-0.449521424160828	-1.14772855526462	-0.610015785383627	4.29069832791354	-0.127571029833285	0.433593759550673	0.494937761786092	0.794069577068404	0.516351757617616	0.807054694404285
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	1.98994153954674	3.86137348577976	0.61747443593781	-3.65189235613823	5.9842067027369	-0.564881086967947	0.257812544706423	0.0810677107809878	0.404502680441527	0.0612338588988374	0.377905969278201
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.569215030545474	-0.573607695162458	-0.556080179731103	0.535050315091922	5.00059799349291	0.0844367313228262	0.458333339261375	0.525629207607068	0.815364305679759	0.55836660208295	0.834980412982239
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	-0.0564250729839948	0.674115922499592	-0.660335104046142	-1.58929804026125	5.44256899937462	-0.272593127943141	0.395833348718269	0.353103100211885	0.700463013172685	0.37957016620384	0.723560431284836
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	1.29204927386677	0.0248917385648539	2.66181854637365	2.03897737290135	5.44093385718362	0.322988949275629	0.342447941380234	0.441345590804093	0.775233340562973	0.228503207963347	0.627161889209419
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	1.56213586848572	0.187648297469794	4.04218393731198	3.31266020450214	6.3016921989096	0.48111694821972	0.297789370867983	0.103721196204285	0.458687088147256	0.0822678586631508	0.443927491821827
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	-0.704577778290256	0.0887142110097727	-1.24733761417109	-1.56299984288299	6.06432519900276	-0.207932453902822	0.374512372578283	0.257044582829284	0.644996872349553	0.346856902085777	0.687565711309456
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	-0.916426310654428	-0.145902033283669	-1.37320458993375	-1.26295425041923	4.362222686881	-0.242651736593957	0.373211982683555	0.374014043314458	0.691055874342845	0.368372267642021	0.694441326269384
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	-0.625247417640438	-0.373778142996404	-0.848232317989176	-0.299594551219823	4.31077149064305	-0.0629034274901613	0.470741226503959	0.554518383259044	0.830214639843548	0.574778792912753	0.847701063743177
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.724739597730595	0.597931960779015	0.87901887491639	0.60997391538952	5.06945738517558	0.11031098243229	0.441406258393687	0.572011544162608	0.842658165893125	0.6179343018672	0.869050448738597
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	-0.601367947681944	-0.379696740565503	-0.80120757953449	-0.458339390066216	4.12420909627298	-0.0911512842913546	0.452535767477595	0.48048070470819	0.779755227072269	0.52118125971858	0.810832879512113
