featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	1.69979073311636	-0.686180566282178	9.97383997313708	10.5929096968022	5.40809923277272	1.38839851443879	0.122926898619343	3.60533231451148e-05	0.000879528432452363	8.17578039142778e-05	0.00386473380635709
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	5.18875430974571	0.630065561540727	7.31186702460003	5.85052130096168	6.37191789380204	0.735751023691648	0.226341494403539	0.00598640956740587	0.0425729356927623	0.00633414276329269	0.0515734333938493
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Gulbenkiania	0.566482372636314	-0.766730590385019	6.242590875921	6.13429213508621	5.96170226582333	0.907484960414224	0.18066410536199	0.00866120809687407	0.0397621205976484	0.0042559566682811	0.0320374421067188
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	2.62963708419452	8.37248046274247	0.293657518043992	-6.18215122470007	7.92052301766611	-0.722697117733384	0.229268323063963	0.00715046018585241	0.0482774152248181	0.00943936046667147	0.0617379782011739
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	1.82334555998675	-0.57482241027984	10.9066180307722	10.9457761562309	6.25149111417236	1.34301811132285	0.146341519550806	4.98919490741691e-05	0.00134172193165571	0.000280708987992265	0.00753095741447593
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter	1.86970358272387	-0.370080595615367	9.13483008623496	8.59191696723699	6.48359437246061	1.09585611090606	0.175609800529653	0.000645275395889011	0.00751711963101129	0.00103041919074101	0.0152830921330061
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	-0.0509175781209903	-1.08365348826598	6.13214625654947	6.91549481198498	7.57193168305701	0.778147364208032	0.234146370861576	0.00644018583360348	0.0432727663771558	0.0220568389311037	0.0982333340123772
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	9.01626532509209	2.20037543266438	11.412849797395	6.89261571113438	7.59753399291436	0.8854948157692	0.156097612743113	0.000571446773049803	0.00841061435142521	0.000193493222184344	0.00649555588231822
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	7.81089786130312	1.26914248994698	13.0793289097078	8.08097310404036	8.72675973645356	0.909091561020104	0.1894531651796	0.00181322511170961	0.0169869612133066	0.00146622833371875	0.0204575145006418
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia	5.56778386566652	1.32718772149724	10.7625454742911	7.41129338218167	8.31306741373783	0.832272278867907	0.177734418811559	0.00262892406575264	0.024666525804494	0.00153237206743483	0.0209575352985322
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	2.03418752385456	8.72947899697457	-0.580454885261458	-8.69491088938229	6.80846341611817	-1.10694831028651	0.138536645424173	0.000468359368817738	0.0048708555921813	0.000439271922942149	0.0085586915277383
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	1.20104545574003	-0.422609602895266	7.53835565639123	6.69448038730117	7.21264273981296	0.815196583434504	0.198242225220517	0.00601081241977533	0.04311744455314	0.00601320451525389	0.045228829836293
